Wavenumber (cm⁻¹),Importance,sample_type,train_percentage,test_name,target_variable,accuracy,model,search_type
2657.4449923855,0.0013930517775091,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2655.516512710329,0.0014134388567417,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2653.588033035158,0.0014507521435594,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2651.659553359988,0.0014827890138986,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2649.731073684817,0.001453827657462,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2647.802594009645,0.0014498922342778,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2645.874114334475,0.0014736518724924,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2643.945634659304,0.0014780252088178,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2642.017154984133,0.001512636014674,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2640.088675308962,0.00154729352279,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2638.160195633791,0.0015132277739887,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2636.23171595862,0.0014585448620212,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2634.303236283449,0.0014368120506644,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2632.374756608278,0.0014369535929647,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2630.446276933108,0.0014435037736715,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2628.517797257937,0.0014218742640544,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2626.589317582765,0.0013393960893415,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2624.660837907595,0.0012567849671545,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2622.732358232424,0.001227739611681,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2620.803878557253,0.0012121565658729,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2618.875398882082,0.0011905018968995,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2616.946919206911,0.001159604067628,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2615.01843953174,0.0011016708463408,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2613.089959856569,0.0010488315370736,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2611.161480181398,0.00101052258563,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2609.233000506228,0.0009592060586997,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2607.304520831057,0.0009069684247702,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2605.376041155886,0.0008636524811678,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2603.447561480715,0.0008326497947464,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2601.519081805544,0.0008092447017553,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2599.590602130373,0.0007687218522029,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2597.662122455202,0.0007179150982065,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2595.733642780031,0.0006699570838288,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2593.80516310486,0.0006277460682995,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2591.876683429689,0.0006043544655911,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2589.948203754519,0.0005864897658127,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2588.019724079348,0.0005567477878393,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2586.091244404177,0.0005288090228869,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2584.162764729006,0.0005080981409483,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2582.234285053835,0.0004858313181756,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2580.305805378664,0.000450507576562,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2578.377325703493,0.000397234654815,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2576.448846028322,0.000345027424582,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2574.520366353152,0.0003133347886516,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2572.59188667798,0.0003108885306288,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2570.663407002809,0.0003304605415042,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2568.734927327639,0.0003413466834715,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2566.806447652468,0.0003247323844842,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2564.877967977297,0.000290864792389,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2562.949488302126,0.0002603787890525,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2561.021008626955,0.0002513172339581,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2559.092528951784,0.0002610749075274,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2557.164049276613,0.0002657617419902,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2555.235569601442,0.0002517892421906,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2553.307089926272,0.0002278635460337,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2551.378610251101,0.0002071001886097,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2549.45013057593,0.0001896260549936,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2547.521650900759,0.0001762525113287,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2545.593171225588,0.0001680602725063,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2543.664691550417,0.0001523079179516,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2541.736211875246,0.000131908249128,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2539.807732200075,0.0001132054195224,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2537.879252524904,8.97113342819536e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2535.950772849733,7.086982183015841e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2534.022293174562,6.420495619592308e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2532.093813499392,6.426050876353347e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2530.165333824221,6.602302299230541e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2528.23685414905,6.004696161132935e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2526.308374473879,4.123241910289529e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2524.379894798708,1.844791487007894e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2522.451415123537,3.580043304699354e-06,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2520.522935448366,2.8016697300890264e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2518.594455773195,5.1254913407651735e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2516.665976098025,6.763698479431711e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2514.737496422853,7.35563343348232e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2512.809016747683,7.320674125151072e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2510.880537072512,8.248286589198634e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2508.952057397341,0.0001149051719125,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2507.02357772217,0.0001665822726777,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2505.095098046999,0.0002116957735074,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2503.166618371828,0.0002324684970255,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
2501.238138696657,0.0002464093990065,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1849.412008488893,0.0008924283438585,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1847.483528813722,0.0008808253064149,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1845.555049138551,0.0008836637772564,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1843.62656946338,0.0008968114322677,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1841.698089788209,0.0008983619436972,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1839.769610113039,0.0009055871566461,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1837.841130437868,0.0009249385956913,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1835.912650762697,0.0009443025881783,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1833.984171087526,0.0009343086590813,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1832.055691412355,0.0009158257093182,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1830.127211737184,0.0009076035900407,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1828.198732062013,0.0008821240992508,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1826.270252386842,0.0008901221300115,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1824.341772711671,0.0009458017642076,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1822.413293036501,0.0009661778585213,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1820.48481336133,0.0009699082484379,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1818.556333686158,0.0009822112679144,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1816.627854010988,0.0009657374706676,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1814.699374335817,0.0009503129937113,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1812.770894660646,0.0009681091177937,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1810.842414985475,0.0009930159983429,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1808.913935310304,0.0010005752248643,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1806.985455635133,0.0010009064739745,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1805.056975959963,0.0009794744845206,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1803.128496284791,0.000947646021233,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1801.20001660962,0.0009406088109972,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1799.27153693445,0.000963059064083,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1797.343057259279,0.0010052834988975,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1795.414577584108,0.0010124757000617,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1793.486097908937,0.0010156678402451,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1791.557618233766,0.0010365698116618,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1789.629138558595,0.0010455921101481,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1787.700658883424,0.001089053319808,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1785.772179208253,0.0011560878006165,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1783.843699533082,0.0011791656920688,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1781.915219857912,0.001183151815299,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1779.986740182741,0.0011939665351158,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1778.05826050757,0.0012085516204939,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1776.129780832399,0.0012163307136755,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1774.201301157228,0.0012501563195713,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1772.272821482057,0.001281057259521,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1770.344341806886,0.001279793055774,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1768.415862131715,0.0013222001539232,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1766.487382456544,0.0013241884183537,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1764.558902781373,0.0012186785825693,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1762.630423106202,0.0011243589355158,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1760.701943431032,0.0009296025596761,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1758.773463755861,0.0006775871234471,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1756.84498408069,0.000498169242546,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1754.916504405519,0.0003254577357486,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1752.988024730348,0.00018017944802,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1751.059545055177,8.873820041775978e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1749.131065380006,8.919076641442593e-07,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1747.202585704835,8.437961280163515e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1745.274106029664,0.0001744290438611,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1743.345626354494,0.0003319405905248,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1741.417146679323,0.0005277872834477,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1739.488667004152,0.0007438049964238,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1737.560187328981,0.0009588148036402,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1735.63170765381,0.0010671430702835,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1733.703227978639,0.0010769728024111,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1731.774748303468,0.0010338206348043,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1729.846268628297,0.0008735502883834,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1727.917788953126,0.0006474051677673,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1725.989309277955,0.0004162891073382,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1724.060829602785,3.2779920359484505e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1722.132349927614,0.0003494390648705,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1720.203870252443,0.0008475938023484,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1718.275390577272,0.0019359586266195,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1716.346910902101,0.0014814953025504,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1714.41843122693,0.0004761751991569,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1712.489951551759,9.248016707966164e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1710.561471876588,0.0002192021766434,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1708.632992201417,0.0005801755087828,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1706.704512526246,0.0007615629390113,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1704.776032851076,0.0009410161892413,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1702.847553175905,0.0014038236820727,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1700.919073500734,0.0016865777097647,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1698.990593825563,0.0021469305276661,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1697.062114150392,0.0027388436440994,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1695.133634475221,0.0029826592356642,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1693.20515480005,0.0031924337715554,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1691.276675124879,0.0032869989476888,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1689.348195449708,0.0030964247887494,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1687.419715774538,0.0029066431227456,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1685.491236099367,0.0026595949334933,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1683.562756424196,0.0023044361329562,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1681.634276749025,0.0020920998052307,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1679.705797073854,0.0018309019441554,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1677.777317398683,0.0015737385323681,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1675.848837723512,0.0012836015785343,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1673.920358048341,0.0008145319644759,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1671.99187837317,0.0003215641119133,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1670.063398697999,0.0002416054436569,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1668.134919022829,0.0008062030291212,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1666.206439347658,0.0011732637764758,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1664.277959672487,0.0012728356713591,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1662.349479997316,0.0011688133756498,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1660.421000322145,0.0009555046624309,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1658.492520646974,0.0007599002370242,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1656.564040971803,0.000631235130737,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1654.635561296632,0.0005566379470714,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1652.707081621461,0.00042747061836,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1650.77860194629,7.902754907442936e-05,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1648.85012227112,0.0006053172919666,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1646.921642595948,0.0016356621649403,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1644.993162920778,0.0024040219443117,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1643.064683245607,0.0027122876271689,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1641.136203570436,0.0028669656046125,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1639.207723895265,0.0029978110955721,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1637.279244220094,0.0031142909494526,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1635.350764544923,0.0032605975312154,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1633.422284869752,0.0034201459878154,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1631.493805194581,0.0035579743889287,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1629.56532551941,0.0036154670004989,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1627.63684584424,0.0035310772544988,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1625.708366169069,0.0033155127512407,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1623.779886493898,0.0030050825995804,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
1621.851406818727,0.0026784327635426,PLASMA,0.6,XGBoost (BayesSearchCV),group_fam,0.8365,XGBoost,BayesSearchCV
